Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2024-12-05,Dumbbell Shoulder Press,12,26.5,6,85.6,188.7,2.6,0
2024-12-05,Seated Dumbbell Shoulder Press,14,30.9,8,85.6,188.7,6.6,0
2024-12-05,Seated Dumbbell Shoulder Press,14,30.9,7,85.6,188.7,5.8,0
2024-12-05,Seated Dumbbell Shoulder Press,14,30.9,6,85.6,188.7,5.2,0
2024-12-05,Machine Shoulder Press,35,77.2,6,85.6,188.7,9.9,0
2024-12-05,Machine Shoulder Press,35,77.2,4,85.6,188.7,8.4,0
2024-12-05,Machine Shoulder Press,35,77.2,4,85.6,188.7,8.4,0
2024-12-05,Seated Shoulder Press,35,77.2,8,85.6,188.7,11.5,0
2024-12-05,Seated Shoulder Press,35,77.2,6,85.6,188.7,9.1,0
2024-12-05,Seated Shoulder Press,35,77.2,5,85.6,188.7,8.2,0
2024-12-05,Military Press,35,77.2,8,85.6,188.7,10,0
2024-12-05,Military Press,35,77.2,5,85.6,188.7,6.3,0
2024-12-05,Military Press,35,77.2,3,85.6,188.7,4.7,0
2024-11-26,Pull Ups,,,5,85.6,188.7,18.8,0
2024-11-26,Pull Ups,,,4,85.6,188.7,15.9,0
2024-11-26,Pull Ups,,,4,85.6,188.7,15.9,0
2024-11-26,Dumbbell Row,26,57.3,10,85.6,188.7,25.1,0
2024-11-26,Dumbbell Row,26,57.3,9,85.6,188.7,22.9,0
2024-11-26,Dumbbell Row,26,57.3,7,85.6,188.7,18.9,0
2024-11-26,Bent Over Row,50,110.2,10,85.6,188.7,18.8,0
2024-11-26,Bent Over Row,50,110.2,9,85.6,188.7,16.5,0
2024-11-26,Bent Over Row,50,110.2,7,85.6,188.7,12.4,0
2024-11-26,Chin Ups,,,5,85.6,188.7,16.1,0
2024-11-26,Chin Ups,,,4,85.6,188.7,13.2,0
2024-11-26,Chin Ups,,,4,85.6,188.7,13.2,0
2024-11-26,Lat Pulldown,54,119.1,10,85.6,188.7,29.9,0
2024-11-26,Lat Pulldown,54,119.1,9,85.6,188.7,26.8,0
2024-11-26,Lat Pulldown,54,119.1,8,85.6,188.7,23.9,0
2024-11-25,Bench Press,65,143.3,10,85.6,188.7,28.2,0
2024-11-25,Bench Press,65,143.3,7,85.6,188.7,19,0
2024-11-25,Bench Press,65,143.3,6,85.6,188.7,16.6,0
2024-11-25,Incline Dumbbell Bench Press,20,44.1,10,85.6,188.7,9.8,0
2024-11-25,Incline Dumbbell Bench Press,20,44.1,10,85.6,188.7,9.8,0
2024-11-25,Incline Dumbbell Bench Press,20,44.1,7,85.6,188.7,6.1,0
2024-11-25,Incline Bench Press,50,110.2,9,85.6,188.7,11.6,0
2024-11-25,Incline Bench Press,50,110.2,6,85.6,188.7,6.9,0
2024-11-25,Incline Bench Press,50,110.2,6,85.6,188.7,6.9,0
2024-11-25,Push Ups,,,14,85.6,188.7,14.3,0
2024-11-25,Push Ups,,,10,85.6,188.7,10.2,0
2024-11-25,Push Ups,,,9,85.6,188.7,9,0
2024-11-25,Dumbbell Bench Press,22,48.5,6,85.6,188.7,12.1,0
2024-11-25,Dumbbell Bench Press,22,48.5,7,85.6,188.7,13.4,0
2024-11-25,Dumbbell Bench Press,22,48.5,6,85.6,188.7,12.1,0
2024-11-23,Sit Ups,,,17,85.1,187.6,15.9,0
2024-11-23,Sit Ups,,,17,85.1,187.6,15.9,0
2024-11-23,Sit Ups,,,17,85.1,187.6,15.9,0
2024-11-23,Wrist Curl,40,88.2,10,85.1,187.6,46.3,0
2024-11-23,Wrist Curl,40,88.2,10,85.1,187.6,46.3,0
2024-11-23,Wrist Curl,40,88.2,6,85.1,187.6,39.9,0
2024-11-23,Crunches,,,22,85.1,187.6,21.1,0
2024-11-23,Crunches,,,22,85.1,187.6,21.1,0
2024-11-23,Crunches,,,22,85.1,187.6,21.1,0
2024-11-23,Reverse Barbell Curl,30,66.1,6,85.1,187.6,32.4,0
2024-11-23,Reverse Barbell Curl,30,66.1,4,85.1,187.6,28.9,0
2024-11-23,Reverse Barbell Curl,30,66.1,3,85.1,187.6,27.3,0
2024-11-23,Machine Seated Crunch,72.5,159.8,10,85.1,187.6,57.1,0
2024-11-23,Machine Seated Crunch,72.5,159.8,10,85.1,187.6,57.1,0
2024-11-23,Machine Seated Crunch,72.5,159.8,7,85.1,187.6,48.9,0
2024-11-21,Dumbbell Curl,16,35.3,10,85.1,187.6,38,0
2024-11-21,Dumbbell Curl,16,35.3,9,85.1,187.6,35.7,0
2024-11-21,Dumbbell Curl,16,35.3,6,85.1,187.6,29.7,0
2024-11-21,Dips,,,7,85.1,187.6,14.3,0
2024-11-21,Dips,,,7,85.1,187.6,14.3,0
2024-11-21,Dips,,,4,85.1,187.6,8.5,0
2024-11-21,Barbell Curl,30,66.1,9,85.1,187.6,28.4,0
2024-11-21,Barbell Curl,30,66.1,6,85.1,187.6,21.9,0
2024-11-21,Barbell Curl,30,66.1,4,85.1,187.6,18.6,0
2024-11-21,Tricep Pushdown,28.8,63.5,9,85.1,187.6,18.4,0
2024-11-21,Tricep Pushdown,28.8,63.5,7,85.1,187.6,15.6,0
2024-11-21,Tricep Pushdown,28.8,63.5,6,85.1,187.6,14.5,0
2024-11-21,Hammer Curl,14,30.9,10,85.1,187.6,25.7,0
2024-11-21,Hammer Curl,14,30.9,8,85.1,187.6,21.5,0
2024-11-21,Hammer Curl,14,30.9,7,85.1,187.6,19.7,0
2024-11-21,Lying Tricep Extension,30,66.1,10,85.1,187.6,35.4,0
2024-11-21,Lying Tricep Extension,30,66.1,6,85.1,187.6,25.5,0
2024-11-21,Lying Tricep Extension,30,66.1,5,85.1,187.6,23.5,0
2024-11-20,Shoulder Press,40,88.2,9,85.1,187.6,22.2,0
2024-11-20,Shoulder Press,40,88.2,7,85.1,187.6,17.2,0
2024-11-20,Shoulder Press,40,88.2,8,85.1,187.6,19.5,0
2024-11-20,Dumbbell Shoulder Press,12,26.5,9,85.1,187.6,4,0
2024-11-20,Dumbbell Shoulder Press,12,26.5,7,85.1,187.6,3.1,0
2024-11-20,Dumbbell Shoulder Press,12,26.5,7,85.1,187.6,3.1,0
2024-11-20,Military Press,35,77.2,8,85.1,187.6,10.4,0
2024-11-20,Military Press,35,77.2,9,85.1,187.6,12.2,0
2024-11-20,Military Press,35,77.2,6,85.1,187.6,7.6,0
2024-11-20,Machine Shoulder Press,27.5,60.6,10,85.1,187.6,7.7,0
2024-11-20,Machine Shoulder Press,27.5,60.6,10,85.1,187.6,7.7,0
2024-11-20,Machine Shoulder Press,27.5,60.6,10,85.1,187.6,7.7,0
2024-11-20,Seated Dumbbell Shoulder Press,14,30.9,7,85.1,187.6,6,0
2024-11-20,Seated Dumbbell Shoulder Press,14,30.9,7,85.1,187.6,6,0
2024-11-20,Seated Dumbbell Shoulder Press,14,30.9,5,85.1,187.6,4.8,0
2024-11-20,Seated Shoulder Press,35,77.2,8,85.1,187.6,11.8,0
2024-11-20,Seated Shoulder Press,35,77.2,5,85.1,187.6,8.4,0
2024-11-20,Seated Shoulder Press,35,77.2,6,85.1,187.6,9.4,0
2024-11-20,Dumbbell Lateral Raise,8,17.6,8,85.1,187.6,21.8,0
2024-11-20,Dumbbell Lateral Raise,8,17.6,7,85.1,187.6,20.6,0
2024-11-20,Dumbbell Lateral Raise,8,17.6,6,85.1,187.6,19.4,0
2024-11-19,Pull Ups,,,7,85.1,187.6,26,0
2024-11-19,Pull Ups,,,7,85.1,187.6,26,0
2024-11-19,Pull Ups,,,5,85.1,187.6,18.7,0
2024-11-19,Bent Over Row,50,110.2,10,85.1,187.6,19.3,0
2024-11-19,Bent Over Row,50,110.2,7,85.1,187.6,12.8,0
2024-11-19,Bent Over Row,50,110.2,8,85.1,187.6,14.7,0
2024-11-19,Chin Ups,,,6,85.1,187.6,19.5,0
2024-11-19,Chin Ups,,,5,85.1,187.6,16,0
2024-11-19,Chin Ups,,,4,85.1,187.6,13.1,0
2024-11-19,Lat Pulldown,54,119.1,10,85.1,187.6,30.3,0
2024-11-19,Lat Pulldown,54,119.1,10,85.1,187.6,30.3,0
2024-11-19,Lat Pulldown,54,119.1,7,85.1,187.6,21.6,0
2024-11-18,Bench Press,65,143.3,9,85.1,187.6,25.4,0
2024-11-18,Bench Press,65,143.3,7,85.1,187.6,19.5,0
2024-11-18,Bench Press,65,143.3,6,85.1,187.6,17.1,0
2024-11-18,Incline Bench Press,50,110.2,7,85.1,187.6,8.5,0
2024-11-18,Incline Bench Press,50,110.2,7,85.1,187.6,8.5,0
2024-11-18,Incline Bench Press,50,110.2,6,85.1,187.6,7.2,0
2024-11-18,Incline Dumbbell Bench Press,20,44.1,8,85.1,187.6,7.4,0
2024-11-18,Incline Dumbbell Bench Press,20,44.1,6,85.1,187.6,5.5,0
2024-11-18,Incline Dumbbell Bench Press,20,44.1,6,85.1,187.6,5.5,0
2024-11-18,Push Ups,,,13,85.1,187.6,13.2,0
2024-11-18,Push Ups,,,13,85.1,187.6,13.2,0
2024-11-18,Push Ups,,,13,85.1,187.6,13.2,0
2024-11-18,Dumbbell Bench Press,20,44.1,10,85.1,187.6,14.1,0
2024-11-18,Dumbbell Bench Press,20,44.1,10,85.1,187.6,14.1,0
2024-11-18,Dumbbell Bench Press,20,44.1,10,85.1,187.6,14.1,0
2024-11-16,Sit Ups,,,16,85.5,188.5,15.2,0
2024-11-16,Sit Ups,,,16,85.5,188.5,15.2,0
2024-11-16,Sit Ups,,,16,85.5,188.5,15.2,0
2024-11-16,Wrist Curl,40,88.2,10,85.5,188.5,46,0
2024-11-16,Wrist Curl,40,88.2,7,85.5,188.5,41.1,0
2024-11-16,Wrist Curl,40,88.2,7,85.5,188.5,41.1,0
2024-11-16,Crunches,,,21,85.5,188.5,20.3,0
2024-11-16,Crunches,,,21,85.5,188.5,20.3,0
2024-11-16,Crunches,,,21,85.5,188.5,20.3,0
2024-11-16,Reverse Barbell Curl,30,66.1,7,85.5,188.5,34.1,0
2024-11-16,Reverse Barbell Curl,30,66.1,4,85.5,188.5,28.6,0
2024-11-16,Reverse Barbell Curl,30,66.1,3,85.5,188.5,27,0
2024-11-16,Machine Seated Crunch,65,143.3,10,85.5,188.5,48.4,0
2024-11-16,Machine Seated Crunch,65,143.3,10,85.5,188.5,48.4,0
2024-11-16,Machine Seated Crunch,65,143.3,10,85.5,188.5,48.4,0
2024-11-15,Dumbbell Curl,16,35.3,10,85.5,188.5,37.7,0
2024-11-15,Dumbbell Curl,16,35.3,8,85.5,188.5,33.3,0
2024-11-15,Dumbbell Curl,16,35.3,6,85.5,188.5,29.5,0
2024-11-15,Dips,,,6,85.5,188.5,12,0
2024-11-15,Dips,,,6,85.5,188.5,12,0
2024-11-15,Dips,,,6,85.5,188.5,12,0
2024-11-15,Barbell Curl,30,66.1,9,85.5,188.5,28.1,0
2024-11-15,Barbell Curl,30,66.1,5,85.5,188.5,19.9,0
2024-11-15,Barbell Curl,30,66.1,5,85.5,188.5,19.9,0
2024-11-15,Tricep Pushdown,28.8,63.4,10,85.5,188.5,19.6,0
2024-11-15,Tricep Pushdown,28.8,63.4,7,85.5,188.5,15.4,0
2024-11-15,Tricep Pushdown,28.8,63.4,8,85.5,188.5,16.6,0
2024-11-15,Hammer Curl,14,30.9,10,85.5,188.5,25.4,0
2024-11-15,Hammer Curl,14,30.9,9,85.5,188.5,23.2,0
2024-11-15,Hammer Curl,14,30.9,6,85.5,188.5,17.8,0
2024-11-15,Lying Tricep Extension,30,66.1,10,85.5,188.5,35,0
2024-11-15,Lying Tricep Extension,30,66.1,9,85.5,188.5,32.2,0
2024-11-15,Lying Tricep Extension,30,66.1,5,85.5,188.5,23.1,0
2024-11-14,Shoulder Press,40,88.2,10,85.5,188.5,24.6,0
2024-11-14,Shoulder Press,40,88.2,8,85.5,188.5,19.1,0
2024-11-14,Shoulder Press,40,88.2,5,85.5,188.5,13.2,0
2024-11-14,Dumbbell Shoulder Press,12,26.5,10,85.5,188.5,4.5,0
2024-11-14,Dumbbell Shoulder Press,12,26.5,9,85.5,188.5,3.9,0
2024-11-14,Dumbbell Shoulder Press,12,26.5,8,85.5,188.5,3.4,0
2024-11-14,Military Press,30,66.1,10,85.5,188.5,6.9,0
2024-11-14,Military Press,30,66.1,10,85.5,188.5,6.9,0
2024-11-14,Military Press,30,66.1,10,85.5,188.5,6.9,0
2024-11-14,Machine Shoulder Press,27.5,60.6,10,85.5,188.5,7.6,0
2024-11-14,Machine Shoulder Press,27.5,60.6,10,85.5,188.5,7.6,0
2024-11-14,Machine Shoulder Press,27.5,60.6,7,85.5,188.5,5.7,0
2024-11-14,Seated Dumbbell Shoulder Press,14,30.9,10,85.5,188.5,8.5,0
2024-11-14,Seated Dumbbell Shoulder Press,14,30.9,7,85.5,188.5,5.9,0
2024-11-14,Seated Dumbbell Shoulder Press,14,30.9,6,85.5,188.5,5.2,0
2024-11-14,Seated Shoulder Press,32.5,71.7,10,85.5,188.5,11.4,0
2024-11-14,Seated Shoulder Press,32.5,71.7,7,85.5,188.5,8,0
2024-11-14,Seated Shoulder Press,32.5,71.7,5,85.5,188.5,6.3,0
2024-11-14,Dumbbell Lateral Raise,8,17.6,8,85.5,188.5,21.7,0
2024-11-14,Dumbbell Lateral Raise,8,17.6,6,85.5,188.5,19.2,0
2024-11-14,Dumbbell Lateral Raise,8,17.6,6,85.5,188.5,19.2,0
2024-11-13,Pull Ups,,,7,85.5,188.5,26.1,0
2024-11-13,Pull Ups,,,6,85.5,188.5,22.2,0
2024-11-13,Pull Ups,,,3,85.5,188.5,13.4,0
2024-11-13,Bent Over Row,50,110.2,10,85.5,188.5,18.9,0
2024-11-13,Bent Over Row,50,110.2,9,85.5,188.5,16.6,0
2024-11-13,Bent Over Row,50,110.2,7,85.5,188.5,12.5,0
2024-11-13,Chin Ups,,,6,85.5,188.5,19.5,0
2024-11-13,Chin Ups,,,5,85.5,188.5,16.1,0
2024-11-13,Chin Ups,,,3,85.5,188.5,10.7,0
2024-11-13,Lat Pulldown,54,119.1,10,85.5,188.5,30,0
2024-11-13,Lat Pulldown,54,119.1,9,85.5,188.5,26.9,0
2024-11-13,Lat Pulldown,54,119.1,7,85.5,188.5,21.4,0
2024-11-12,Bench Press,60,132.3,10,85.5,188.5,21.1,0
2024-11-12,Bench Press,60,132.3,10,85.5,188.5,21.1,0
2024-11-12,Bench Press,60,132.3,10,85.5,188.5,21.1,0
2024-11-12,Incline Bench Press,50,110.2,10,85.5,188.5,13.8,0
2024-11-12,Incline Bench Press,50,110.2,7,85.5,188.5,8.3,0
2024-11-12,Incline Bench Press,50,110.2,6,85.5,188.5,7,0
2024-11-12,Incline Dumbbell Bench Press,18,39.7,10,85.5,188.5,6.2,0
2024-11-12,Incline Dumbbell Bench Press,18,39.7,10,85.5,188.5,6.2,0
2024-11-12,Incline Dumbbell Bench Press,18,39.7,10,85.5,188.5,6.2,0
2024-11-12,Push Ups,,,13,85.5,188.5,13.2,0
2024-11-12,Push Ups,,,13,85.5,188.5,13.2,0
2024-11-12,Push Ups,,,9,85.5,188.5,9,0
2024-11-12,Dumbbell Bench Press,20,44.1,10,85.5,188.5,13.8,0
2024-11-12,Dumbbell Bench Press,20,44.1,7,85.5,188.5,10,0
2024-11-12,Dumbbell Bench Press,20,44.1,6,85.5,188.5,9,0
2024-11-11,Sit Ups,,,17,85.5,188.5,15.9,0
2024-11-11,Sit Ups,,,16,85.5,188.5,15.2,0
2024-11-11,Sit Ups,,,11,85.5,188.5,11.7,0
2024-11-11,Wrist Curl,40,88.2,10,85.5,188.5,46.1,0
2024-11-11,Wrist Curl,40,88.2,5,85.5,188.5,38.3,0
2024-11-11,Wrist Curl,40,88.2,6,85.5,188.5,39.7,0
2024-11-11,Crunches,,,20,85.5,188.5,19.5,0
2024-11-11,Crunches,,,20,85.5,188.5,19.5,0
2024-11-11,Crunches,,,20,85.5,188.5,19.5,0
2024-11-11,Reverse Barbell Curl,30,66.1,8,85.5,188.5,36.2,0
2024-11-11,Reverse Barbell Curl,30,66.1,4,85.5,188.5,28.6,0
2024-11-11,Reverse Barbell Curl,30,66.1,5,85.5,188.5,30.3,0
2024-11-11,Machine Seated Crunch,65,143.3,10,85.5,188.5,48.4,0
2024-11-11,Machine Seated Crunch,65,143.3,10,85.5,188.5,48.4,0
2024-11-11,Machine Seated Crunch,65,143.3,9,85.5,188.5,45.8,0
2024-11-09,Dumbbell Curl,16,35.3,10,86.1,189.8,37.3,0
2024-11-09,Dumbbell Curl,16,35.3,10,86.1,189.8,37.3,0
2024-11-09,Dumbbell Curl,16,35.3,5,86.1,189.8,27.4,0
2024-11-09,Dips,,,6,86.1,189.8,12,0
2024-11-09,Dips,,,6,86.1,189.8,12,0
2024-11-09,Dips,,,5,86.1,189.8,10.1,0
2024-11-09,Barbell Curl,30,66.1,10,86.1,189.8,30.1,0
2024-11-09,Barbell Curl,30,66.1,5,86.1,189.8,19.5,0
2024-11-09,Barbell Curl,30,66.1,4,86.1,189.8,18,0
2024-11-09,Tricep Pushdown,28.8,63.4,9,86.1,189.8,17.7,0
2024-11-09,Tricep Pushdown,28.8,63.4,8,86.1,189.8,16.3,0
2024-11-09,Tricep Pushdown,28.8,63.4,5,86.1,189.8,12.9,0
2024-11-09,Hammer Curl,14,30.9,10,86.1,189.8,24.9,0
2024-11-09,Hammer Curl,14,30.9,10,86.1,189.8,24.9,0
2024-11-09,Hammer Curl,14,30.9,8,86.1,189.8,20.7,0
2024-11-09,Lying Tricep Extension,30,66.1,10,86.1,189.8,34.3,0
2024-11-09,Lying Tricep Extension,30,66.1,10,86.1,189.8,34.3,0
2024-11-08,Shoulder Press,40,88.2,10,86.1,189.8,24,0
2024-11-08,Shoulder Press,40,88.2,8,86.1,189.8,18.6,0
2024-11-08,Shoulder Press,40,88.2,6,86.1,189.8,14.5,0
2024-11-08,Dumbbell Shoulder Press,12,26.5,8,86.1,189.8,3.3,0
2024-11-08,Dumbbell Shoulder Press,12,26.5,9,86.1,189.8,3.8,0
2024-11-08,Dumbbell Shoulder Press,12,26.5,7,86.1,189.8,2.9,0
2024-11-08,Military Press,30,66.1,10,86.1,189.8,6.6,0
2024-11-08,Military Press,30,66.1,8,86.1,189.8,4.6,0
2024-11-08,Military Press,30,66.1,7,86.1,189.8,3.9,0
2024-11-08,Machine Shoulder Press,27.5,60.6,10,86.1,189.8,7.4,0
2024-11-08,Machine Shoulder Press,27.5,60.6,8,86.1,189.8,6.1,0
2024-11-08,Machine Shoulder Press,27.5,60.6,9,86.1,189.8,6.7,0
2024-11-08,Seated Dumbbell Shoulder Press,14,30.9,5,86.1,189.8,4.5,0
2024-11-08,Seated Dumbbell Shoulder Press,14,30.9,10,86.1,189.8,8.2,0
2024-11-08,Seated Dumbbell Shoulder Press,14,30.9,9,86.1,189.8,7.3,0
2024-11-08,Seated Shoulder Press,30,66.1,10,86.1,189.8,8.4,0
2024-11-08,Seated Shoulder Press,30,66.1,10,86.1,189.8,8.4,0
2024-11-08,Seated Shoulder Press,30,66.1,10,86.1,189.8,8.4,0
2024-11-07,Pull Ups,,,7,86.1,189.8,26.2,0
2024-11-07,Pull Ups,,,7,86.1,189.8,26.2,0
2024-11-07,Pull Ups,,,5,86.1,189.8,18.9,0
2024-11-07,Bent Over Row,45,99.2,10,86.1,189.8,12.1,0
2024-11-07,Bent Over Row,45,99.2,10,86.1,189.8,12.1,0
2024-11-07,Bent Over Row,45,99.2,10,86.1,189.8,12.1,0
2024-11-07,Chin Ups,,,6,86.1,189.8,19.6,0
2024-11-07,Chin Ups,,,4,86.1,189.8,13.2,0
2024-11-07,Chin Ups,,,3,86.1,189.8,10.8,0
2024-11-07,Lat Pulldown,54,119.1,10,86.1,189.8,29.5,0
2024-11-07,Lat Pulldown,54,119.1,8,86.1,189.8,23.5,0
2024-11-07,Lat Pulldown,54,119.1,7,86.1,189.8,21,0
2024-11-05,Bench Press,60,132.3,10,86.1,189.8,20.4,0
2024-11-05,Bench Press,60,132.3,10,86.1,189.8,20.4,0
2024-11-05,Bench Press,60,132.3,7,86.1,189.8,13.2,0
2024-11-05,Incline Bench Press,50,110.2,9,86.1,189.8,11.2,0
2024-11-05,Incline Bench Press,50,110.2,8,86.1,189.8,9.4,0
2024-11-05,Incline Bench Press,50,110.2,7,86.1,189.8,7.9,0
2024-11-05,Incline Dumbbell Bench Press,18,39.7,10,86.1,189.8,5.9,0
2024-11-05,Incline Dumbbell Bench Press,18,39.7,10,86.1,189.8,5.9,0
2024-11-05,Incline Dumbbell Bench Press,18,39.7,10,86.1,189.8,5.9,0
2024-11-05,Push Ups,,,13,86.1,189.8,13.2,0
2024-11-05,Push Ups,,,13,86.1,189.8,13.2,0
2024-11-05,Push Ups,,,12,86.1,189.8,12.2,0
2024-11-05,Dumbbell Bench Press,20,44.1,9,86.1,189.8,12.1,0
2024-11-05,Dumbbell Bench Press,20,44.1,7,86.1,189.8,9.7,0
2024-11-05,Dumbbell Bench Press,20,44.1,7,86.1,189.8,9.7,0
2024-11-02,Sit Ups,,,15,85.9,189.4,14.5,0
2024-11-02,Sit Ups,,,15,85.9,189.4,14.5,0
2024-11-02,Sit Ups,,,15,85.9,189.4,14.5,0
2024-11-02,Wrist Curl,40,88.2,10,85.9,189.4,45.8,0
2024-11-02,Wrist Curl,40,88.2,7,85.9,189.4,40.9,0
2024-11-02,Wrist Curl,40,88.2,7,85.9,189.4,40.9,0
2024-11-02,Crunches,,,19,85.9,189.4,18.6,0
2024-11-02,Crunches,,,19,85.9,189.4,18.6,0
2024-11-02,Crunches,,,19,85.9,189.4,18.6,0
2024-11-02,Reverse Barbell Curl,30,66.1,8,85.9,189.4,36,0
2024-11-02,Reverse Barbell Curl,30,66.1,3,85.9,189.4,26.8,0
2024-11-02,Reverse Barbell Curl,30,66.1,5,85.9,189.4,30.1,0
2024-11-02,Machine Seated Crunch,65,143.3,10,85.9,189.4,48.3,0
2024-11-02,Machine Seated Crunch,65,143.3,10,85.9,189.4,48.3,0
2024-11-02,Machine Seated Crunch,65,143.3,9,85.9,189.4,45.6,0
2024-11-01,Dumbbell Curl,14,30.9,10,85.9,189.4,29.5,0
2024-11-01,Dumbbell Curl,14,30.9,10,85.9,189.4,29.5,0
2024-11-01,Dumbbell Curl,14,30.9,10,85.9,189.4,29.5,0
2024-11-01,Dips,,,6,85.9,189.4,12,0
2024-11-01,Dips,,,6,85.9,189.4,12,0
2024-11-01,Dips,,,5,85.9,189.4,10.1,0
2024-11-01,Barbell Curl,30,66.1,10,85.9,189.4,30.3,0
2024-11-01,Barbell Curl,30,66.1,5,85.9,189.4,19.7,0
2024-11-01,Barbell Curl,30,66.1,3,85.9,189.4,16.7,0
2024-11-01,Tricep Rope Pushdown,28.8,63.4,4,85.9,189.4,18.1,0
2024-11-01,Tricep Rope Pushdown,28.8,63.4,3,85.9,189.4,16.9,0
2024-11-01,Tricep Rope Pushdown,28.8,63.4,3,85.9,189.4,16.9,0
2024-11-01,Hammer Curl,14,30.9,10,85.9,189.4,25,0
2024-11-01,Hammer Curl,14,30.9,10,85.9,189.4,25,0
2024-11-01,Hammer Curl,14,30.9,6,85.9,189.4,17.5,0
2024-11-01,Lying Tricep Extension,30,66.1,10,85.9,189.4,34.5,0
2024-11-01,Lying Tricep Extension,30,66.1,10,85.9,189.4,34.5,0
2024-11-01,Lying Tricep Extension,30,66.1,8,85.9,189.4,29.2,0
2024-10-31,Shoulder Press,40,88.2,10,85.9,189.4,24.2,0
2024-10-31,Shoulder Press,40,88.2,7,85.9,189.4,16.6,0
2024-10-31,Shoulder Press,40,88.2,5,85.9,189.4,12.9,0
2024-10-31,Dumbbell Shoulder Press,12,26.5,9,85.9,189.4,3.8,0
2024-10-31,Dumbbell Shoulder Press,12,26.5,7,85.9,189.4,2.9,0
2024-10-31,Dumbbell Shoulder Press,12,26.5,7,85.9,189.4,2.9,0
2024-10-31,Machine Shoulder Press,27.2,60,10,85.9,189.4,7.2,0
2024-10-31,Machine Shoulder Press,27.2,60,9,85.9,189.4,6.6,0
2024-10-31,Machine Shoulder Press,27.2,60,7,85.9,189.4,5.4,0
2024-10-31,Seated Dumbbell Shoulder Press,14,30.9,8,85.9,189.4,6.5,0
2024-10-31,Seated Dumbbell Shoulder Press,14,30.9,7,85.9,189.4,5.7,0
2024-10-31,Seated Dumbbell Shoulder Press,14,30.9,6,85.9,189.4,5.1,0
2024-10-31,Military Press,30,66.1,10,85.9,189.4,6.7,0
2024-10-31,Military Press,30,66.1,7,85.9,189.4,4,0
2024-10-31,Military Press,30,66.1,6,85.9,189.4,3.4,0
2024-10-31,Seated Shoulder Press,30,66.1,10,85.9,189.4,8.5,0
2024-10-31,Seated Shoulder Press,30,66.1,7,85.9,189.4,5.8,0
2024-10-31,Seated Shoulder Press,30,66.1,6,85.9,189.4,5.2,0
2024-10-31,Dumbbell Lateral Raise,8,17.6,9,85.9,189.4,22.9,0
2024-10-31,Dumbbell Lateral Raise,8,17.6,6,85.9,189.4,19,0
2024-10-31,Dumbbell Lateral Raise,8,17.6,5,85.9,189.4,18,0
2024-10-25,Pull Ups,,,6,85.7,188.9,22.2,0
2024-10-25,Pull Ups,,,6,85.7,188.9,22.2,0
2024-10-25,Pull Ups,,,6,85.7,188.9,22.2,0
2024-10-25,Deadlift,70,154.3,4,85.7,188.9,1.6,0
2024-10-25,Chin Ups,,,5,85.7,188.9,16.1,0
2024-10-25,Chin Ups,,,5,85.7,188.9,16.1,0
2024-10-25,Chin Ups,,,5,85.7,188.9,16.1,0
2024-10-25,Lat Pulldown,54,119.1,10,85.7,188.9,29.9,0
2024-10-25,Lat Pulldown,54,119.1,9,85.7,188.9,26.8,0
2024-10-25,Lat Pulldown,54,119.1,9,85.7,188.9,26.8,0
2024-10-24,Bench Press,60,132.3,10,85.7,188.9,20.9,0
2024-10-24,Bench Press,60,132.3,9,85.7,188.9,18.2,0
2024-10-24,Bench Press,60,132.3,8,85.7,188.9,15.7,0
2024-10-24,Incline Bench Press,45,99.2,10,85.7,188.9,8.2,0
2024-10-24,Incline Bench Press,45,99.2,10,85.7,188.9,8.2,0
2024-10-24,Incline Bench Press,45,99.2,10,85.7,188.9,8.2,0
2024-10-24,Incline Dumbbell Bench Press,18,39.7,7,85.7,188.9,3.7,0
2024-10-24,Incline Dumbbell Bench Press,18,39.7,8,85.7,188.9,4.4,0
2024-10-24,Incline Dumbbell Bench Press,18,39.7,7,85.7,188.9,3.7,0
2024-10-24,Push Ups,,,12,85.7,188.9,12.2,0
2024-10-24,Push Ups,,,12,85.7,188.9,12.2,0
2024-10-24,Push Ups,,,12,85.7,188.9,12.2,0
2024-10-24,Dumbbell Bench Press,20,44.1,8,85.7,188.9,11,0
2024-10-24,Dumbbell Bench Press,20,44.1,7,85.7,188.9,9.9,0
2024-10-24,Dumbbell Bench Press,20,44.1,7,85.7,188.9,9.9,0
2024-10-23,Sit Ups,,,14,85.7,188.9,13.8,0
2024-10-23,Sit Ups,,,14,85.7,188.9,13.8,0
2024-10-23,Sit Ups,,,14,85.7,188.9,13.8,0
2024-10-23,Wrist Curl,40,88.2,10,85.7,188.9,45.9,0
2024-10-23,Wrist Curl,40,88.2,6,85.7,188.9,39.6,0
2024-10-23,Wrist Curl,40,88.2,4,85.7,188.9,36.9,0
2024-10-23,Crunches,,,18,85.7,188.9,17.8,0
2024-10-23,Crunches,,,18,85.7,188.9,17.8,0
2024-10-23,Crunches,,,18,85.7,188.9,17.8,0
2024-10-23,Reverse Barbell Curl,30,66.1,3,85.7,188.9,26.9,0
2024-10-23,Reverse Barbell Curl,30,66.1,3,85.7,188.9,26.9,0
2024-10-23,Reverse Barbell Curl,30,66.1,2,85.7,188.9,25.4,0
